0.00368    1.35758
0.02331    1.35758
0.04785    1.27879
0.09816    1.21212
0.15583    1.16364
0.21963    1.14545
0.28344    1.10909
0.34601    1.10303
0.39632    1.08485
0.46871    1.07273
0.51534    0.98182
0.53252    0.75152
0.57546    0.54545
0.61350    0.40606
0.65767    0.29697
0.71779    0.20606
0.76442    0.13939
0.83558    0.08485
0.91656    0.05455
0.97055    0.03636
1.00982    0.00606
