0.993800000000000	-0.214600000000000
0.987500000000000	-0.239600000000000
0.975000000000000	-0.267600000000000
0.950000000000000	-0.293700000000000
0.925000000000000	-0.297200000000000
0.900000000000000	-0.290700000000000
0.875000000000000	-0.277800000000000
0.850000000000000	-0.261800000000000
0.775000000000000	-0.198800000000000
0.750000000000000	-0.173100000000000
0.700000000000000	-0.113400000000000
0.677100000000000	-0.0836000000000000
0.650000000000000	-0.0431000000000000
0.619600000000000	0.000300000000000000
0.600000000000000	0.0301000000000000
0.575000000000000	0.0731000000000000
0.550000000000000	0.116900000000000
0.525000000000000	0.165700000000000
0.500000000000000	0.207900000000000
0.475000000000000	0.246900000000000
0.450000000000000	0.288100000000000
0.425000000000000	0.319400000000000
0.400000000000000	0.340300000000000
0.375000000000000	0.340600000000000
0.350000000000000	0.321400000000000
0.325000000000000	0.290400000000000
0.300000000000000	0.250600000000000
0.250000000000000	0.175400000000000
0.200000000000000	0.0940000000000000
0.150000000000000	0.00810000000000000
0.100000000000000	-0.104200000000000
0.0750000000000000	-0.192600000000000
0.0625000000000000	-0.245400000000000
0.0500000000000000	-0.308800000000000
0.0375000000000000	-0.404000000000000
0.0271000000000000	-0.544400000000000
0.0186000000000000	-0.615900000000000
0.0146000000000000	-0.698000000000000
0.0125000000000000	-0.753700000000000
0.0104000000000000	-0.814800000000000
0.00870000000000000	-0.870300000000000
0.00730000000000000	-0.914800000000000
0.00600000000000000	-0.973600000000000
0.00480000000000000	-1.02730000000000
0.00360000000000000	-1.08230000000000
0.00260000000000000	-1.12230000000000
0.00160000000000000	-1.13380000000000
0.000800000000000000	-1.10530000000000
0.000200000000000000	-1.03960000000000
0	-0.832800000000000
