 1.650467962E-01 1.084640265E+00 
 1.625663340E-01 1.084919691E+00 
 1.600858569E-01 1.084738493E+00 
 1.577961892E-01 1.083399653E+00 
 1.553157270E-01 1.081502914E+00 
 1.528352499E-01 1.079902172E+00 
 1.503547728E-01 1.077853799E+00 
 1.478743106E-01 1.073789597E+00 
 1.453938335E-01 1.069460034E+00 
 1.429133713E-01 1.065674543E+00 
 1.406236887E-01 1.061381340E+00 
 1.381432265E-01 1.055228472E+00 
 1.356627494E-01 1.048532128E+00 
 1.331822872E-01 1.041480303E+00 
 1.307017952E-01 1.033528447E+00 
 1.282213330E-01 1.023685217E+00 
 1.257408559E-01 1.013271809E+00 
 1.234511957E-01 1.003292561E+00 
 1.209707260E-01 9.939795732E-01 
 1.184902489E-01 9.838889241E-01 
 1.160097793E-01 9.734282494E-01 
 1.135293022E-01 9.614465833E-01 
 1.110488325E-01 9.485991001E-01 
 1.085683629E-01 9.339503646E-01 
 1.062786952E-01 9.201508760E-01 
 1.037982181E-01 9.040971398E-01 
 1.013177484E-01 8.876494765E-01 
 9.883727878E-02 8.692710996E-01 
 9.635680914E-02 8.494573236E-01 
 9.387633204E-02 8.286986947E-01 
 9.139586240E-02 8.090040684E-01 
 8.891538531E-02 7.888208628E-01 
 8.662572503E-02 7.701061368E-01 
 8.414524794E-02 7.480668426E-01 
 8.166477829E-02 7.232893705E-01 
 7.918430865E-02 6.958854198E-01 
 7.670383155E-02 6.685619950E-01 
 7.422336191E-02 6.425257921E-01 
 7.174289227E-02 6.167863607E-01 
 6.945322454E-02 5.927904844E-01 
 6.697274745E-02 5.660642982E-01 
 6.449227780E-02 5.369784236E-01 
 6.201180443E-02 5.075975060E-01 
 5.953133479E-02 4.794768393E-01 
 5.705085769E-02 4.524712861E-01 
 5.457038805E-02 4.232798219E-01 
 5.228072032E-02 3.978662193E-01 
 4.980025068E-02 3.723353446E-01 
 4.731977731E-02 3.459910154E-01 
 4.483930394E-02 3.175250292E-01 
 4.235883430E-02 2.878037691E-01 
 3.987836093E-02 2.587301731E-01 
 3.739788756E-02 2.322892100E-01 
 3.510821983E-02 2.108602524E-01 
 3.262775019E-02 1.912062764E-01 
 3.014727682E-02 1.729715317E-01 
 2.766680531E-02 1.547606736E-01 
 2.518633381E-02 1.338589936E-01 
 2.270586230E-02 1.146893352E-01 
 2.022538893E-02 9.889442474E-02 
 1.793572120E-02 8.311589062E-02 
 1.545525063E-02 6.700482965E-02 
 1.297477912E-02 5.302988365E-02 
 1.049430668E-02 4.260994121E-02 
 8.013833314E-03 3.067187779E-02 
 5.533361807E-03 1.736395992E-02 
 3.052887972E-03 1.902861288E-03
