 1.656192243E-01 1.076534510E+00 
 1.633295566E-01 1.078633189E+00 
 1.608490944E-01 1.077512860E+00 
 1.585594118E-01 1.075299621E+00 
 1.560789347E-01 1.073233485E+00 
 1.537892818E-01 1.071204185E+00 
 1.513088048E-01 1.068356872E+00 
 1.490191370E-01 1.065318704E+00 
 1.465386748E-01 1.061355114E+00 
 1.442489922E-01 1.057388663E+00 
 1.417685300E-01 1.054006219E+00 
 1.394788623E-01 1.050877929E+00 
 1.369983852E-01 1.046330094E+00 
 1.347087175E-01 1.040871143E+00 
 1.322282553E-01 1.034515262E+00 
 1.299385726E-01 1.028360486E+00 
 1.274581105E-01 1.021001339E+00 
 1.251684427E-01 1.013682365E+00 
 1.226879731E-01 1.004373670E+00 
 1.203983054E-01 9.943575263E-01 
 1.179178357E-01 9.824302793E-01 
 1.156281680E-01 9.718243480E-01 
 1.131476909E-01 9.597131014E-01 
 1.108580306E-01 9.486503601E-01 
 1.083775535E-01 9.364444613E-01 
 1.060878858E-01 9.240934253E-01 
 1.036074162E-01 9.089708924E-01 
 1.013177484E-01 8.941108584E-01 
 9.883727878E-02 8.787710667E-01 
 9.654761106E-02 8.644430637E-01 
 9.406713396E-02 8.489650488E-01 
 9.177747369E-02 8.337851763E-01 
 8.929700404E-02 8.171292543E-01 
 8.700732887E-02 8.010106087E-01 
 8.452685922E-02 7.808996439E-01 
 8.223719895E-02 7.596666813E-01 
 7.975672185E-02 7.363548875E-01 
 7.727624476E-02 7.153179646E-01 
 7.498658448E-02 6.970809698E-01 
 7.250610739E-02 6.774325371E-01 
 7.021643966E-02 6.574308276E-01 
 6.773597002E-02 6.350581646E-01 
 6.544630229E-02 6.140822768E-01 
 6.296583265E-02 5.932688117E-01 
 6.067616493E-02 5.743138194E-01 
 5.819569528E-02 5.550708175E-01 
 5.590602756E-02 5.372273922E-01 
 5.342555791E-02 5.176381469E-01 
 5.113589019E-02 4.991775453E-01 
 4.865541309E-02 4.796117544E-01 
 4.636575282E-02 4.640870392E-01 
 4.388527572E-02 4.481661022E-01 
 4.159560800E-02 4.330720603E-01 
 3.911513835E-02 4.145737290E-01 
 3.682547435E-02 3.988250494E-01 
 3.434500098E-02 3.837355971E-01 
 3.205533326E-02 3.700468242E-01 
 2.957486175E-02 3.534915745E-01 
 2.728519402E-02 3.385189474E-01 
 2.480472066E-02 3.232248724E-01 
 2.251505665E-02 3.093681931E-01 
 2.003458329E-02 2.928625047E-01 
 1.774491742E-02 2.803453207E-01 
 1.526444498E-02 2.686727047E-01 
 1.297477912E-02 2.605186105E-01 
 1.049430668E-02 2.508267760E-01 
 8.204638027E-03 2.422104478E-01 
 5.724166520E-03 2.271409184E-01 
 3.434499959E-03 2.047449797E-01
