 1.656192243E-01 1.085711598E+00 
 1.633295566E-01 1.085351706E+00 
 1.608490944E-01 1.084495068E+00 
 1.585594118E-01 1.083292603E+00 
 1.560789347E-01 1.082251072E+00 
 1.537892818E-01 1.079942465E+00 
 1.513088048E-01 1.077360749E+00 
 1.490191370E-01 1.075136065E+00 
 1.465386748E-01 1.073032260E+00 
 1.442489922E-01 1.069396973E+00 
 1.417685300E-01 1.064898968E+00 
 1.394788623E-01 1.059569240E+00 
 1.369983852E-01 1.052903771E+00 
 1.347087175E-01 1.045690536E+00 
 1.322282553E-01 1.038079619E+00 
 1.299385726E-01 1.030696511E+00 
 1.274581105E-01 1.022581697E+00 
 1.251684427E-01 1.014811516E+00 
 1.226879731E-01 1.005406737E+00 
 1.203983054E-01 9.958277941E-01 
 1.179178357E-01 9.864760637E-01 
 1.156281680E-01 9.766553044E-01 
 1.131476909E-01 9.647002220E-01 
 1.108580306E-01 9.541177750E-01 
 1.083775535E-01 9.436941147E-01 
 1.060878858E-01 9.330260158E-01 
 1.036074162E-01 9.210929871E-01 
 1.013177484E-01 9.105898738E-01 
 9.883727878E-02 8.980455995E-01 
 9.654761106E-02 8.842561841E-01 
 9.406713396E-02 8.676561117E-01 
 9.177747369E-02 8.526135683E-01 
 8.929700404E-02 8.369569778E-01 
 8.700732887E-02 8.219499588E-01 
 8.452685922E-02 8.054179549E-01 
 8.223719895E-02 7.892742753E-01 
 7.975672185E-02 7.725581527E-01 
 7.727624476E-02 7.565847039E-01 
 7.498658448E-02 7.418005466E-01 
 7.250610739E-02 7.242900729E-01 
 7.021643966E-02 7.074243426E-01 
 6.773597002E-02 6.910562515E-01 
 6.544630229E-02 6.782407761E-01 
 6.296583265E-02 6.649182439E-01 
 6.067616493E-02 6.505064368E-01 
 5.819569528E-02 6.326404810E-01 
 5.590602756E-02 6.153556705E-01 
 5.342555791E-02 5.976853371E-01 
 5.113589019E-02 5.826976299E-01 
 4.865541309E-02 5.685499310E-01 
 4.636575282E-02 5.571905971E-01 
 4.388527572E-02 5.451464653E-01 
 4.159560800E-02 5.324614048E-01 
 3.911513835E-02 5.187654495E-01 
 3.682547435E-02 5.078201890E-01 
 3.434500098E-02 4.973973930E-01 
 3.205533326E-02 4.876562357E-01 
 2.957486175E-02 4.775254130E-01 
 2.728519402E-02 4.683177471E-01 
 2.480472066E-02 4.573864341E-01 
 2.251505665E-02 4.461597204E-01 
 2.003458329E-02 4.339180291E-01 
 1.774491742E-02 4.226006866E-01 
 1.526444498E-02 4.125401676E-01 
 1.297477912E-02 4.048022926E-01 
 1.049430668E-02 3.956965804E-01 
 8.204638027E-03 3.855551779E-01 
 5.724166520E-03 3.683317602E-01 
 3.434499959E-03 3.432985842E-01
