 1.616123021E-01 1.121470451E+00 
 1.591318399E-01 1.118781924E+00 
 1.566513628E-01 1.114044905E+00 
 1.541708857E-01 1.109796882E+00 
 1.516904235E-01 1.106649160E+00 
 1.492099464E-01 1.102667212E+00 
 1.467294693E-01 1.098232508E+00 
 1.444398016E-01 1.094539404E+00 
 1.419593394E-01 1.091236949E+00 
 1.394788623E-01 1.085883975E+00 
 1.369983852E-01 1.080046177E+00 
 1.345179081E-01 1.073895216E+00 
 1.320374459E-01 1.068011403E+00 
 1.295569688E-01 1.060120702E+00 
 1.270765066E-01 1.050232887E+00 
 1.247868314E-01 1.039624095E+00 
 1.223063618E-01 1.025800705E+00 
 1.198258922E-01 1.008460641E+00 
 1.173454225E-01 9.853499532E-01 
 1.148649380E-01 9.523173571E-01 
 1.123844683E-01 9.098948836E-01 
 1.099039987E-01 8.542684913E-01 
 1.074235290E-01 7.891518474E-01 
 1.049430594E-01 7.158241868E-01 
 1.026533842E-01 6.458798051E-01 
 1.001729146E-01 5.668497086E-01 
 9.769244492E-02 4.933900237E-01 
 9.521197528E-02 4.225071371E-01 
 9.273150563E-02 3.577908874E-01 
 9.025102109E-02 2.997667491E-01 
 8.777055144E-02 2.491032928E-01 
 8.529008180E-02 2.037411183E-01 
 8.300042152E-02 1.682378054E-01 
 8.051995188E-02 1.329764128E-01 
 7.803946733E-02 9.856705368E-02 
 7.555899769E-02 6.863341480E-02 
 7.307852805E-02 4.414540529E-02 
 7.059805840E-02 2.111947909E-02 
 6.811758131E-02 1.094421954E-03 
 6.563711166E-02 -1.620878465E-02
 6.334744394E-02 -2.992722765E-02
 6.086697429E-02 -4.310442135E-02
 5.838649720E-02 -5.380488560E-02
 5.590602756E-02 -6.405300647E-02
 5.342555791E-02 -7.463216782E-02
 5.094508082E-02 -8.466589451E-02
 4.846461117E-02 -9.417419136E-02
 4.598414153E-02 -1.029416695E-01
 4.350366443E-02 -1.115296558E-01
 4.121399671E-02 -1.174789667E-01
 3.873352706E-02 -1.207440719E-01
 3.625305369E-02 -1.221089587E-01
 3.377258405E-02 -1.292634904E-01
 3.129211068E-02 -1.213975474E-01
 2.881163917E-02 -1.004704908E-01
 2.633116581E-02 -5.250500143E-02
